93,"AIS71005","","TRUE",194.0000,6.0000,2.0000,3.0000,11.0000,1.0000,24.0000,0.0000,0.0000,0.0000,68.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,1.0000,2.0000,2.0000
94,"AIS71006","M81402","TRUE",203.0000,3.0000,5.0000,7.0000,20.0000,2.0000,54.0000,0.0000,0.0000,0.0000,163.0000,182.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9.0000,1.0000,1.0000,5.0000
95,"AIS71007","M81402","TRUE",108.0000,9.0000,1.0000,2.0000,7.0000,0.0000,8.0000,0.0000,0.0000,0.0000,29.0000,33.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,2.0000,1.0000
96,"AIS71008","","TRUE",178.0000,2.0000,8.0000,10.0000,37.0000,3.0000,61.0000,0.0000,0.0000,0.0000,129.0000,145.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10.0000,1.0000,3.0000,6.0000
97,"AIS72001","M81402","TRUE",80.0000,1.0000,8.0000,12.0000,34.0000,3.0000,62.0000,0.0000,0.0000,0.0000,199.0000,226.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,10.0000,1.0000,1.0000,9.0000
98,"AIS72002","M81402","TRUE",94.0000,1.0000,9.0000,12.0000,37.0000,3.0000,76.0000,0.0000,0.0000,0.0000,256.0000,281.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,12.0000,1.0000,1.0000,10.0000
99,"AIS72003","M81402","TRUE",100.0000,2.0000,5.0000,7.0000,20.0000,2.0000,38.0000,0.0000,0.0000,0.0000,114.0000,145.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,6.0000,1.0000,1.0000,5.0000
100,"AIS72005","","TRUE",43.0000,8.0000,1.0000,3.0000,9.0000,0.0000,3.0000,0.0000,0.0000,0.0000,11.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,1.0000,1.0000,1.0000
101,"AIS72006","M81402","TRUE",93.0000,1.0000,9.0000,14.0000,44.0000,4.0000,58.0000,0.0000,0.0000,0.0000,207.0000,205.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9.0000,1.0000,1.0000,8.0000
102,"AIS72007","M81402","TRUE",96.0000,2.0000,6.0000,9.0000,34.0000,2.0000,27.0000,0.0000,0.0000,0.0000,113.0000,137.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,4.0000,1.0000,2.0000,4.0000
103,"AIS72008","M81402","TRUE",78.0000,1.0000,8.0000,12.0000,36.0000,3.0000,55.0000,0.0000,0.0000,0.0000,180.0000,188.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,9.0000,1.0000,1.0000,8.0000
104,"AIS72009","","TRUE",95.0000,1.0000,9.0000,15.0000,66.0000,4.0000,52.0000,0.0000,0.0000,0.0000,237.0000,291.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,8.0000,1.0000,3.0000,5.0000
105,"AIS73001","","TRUE",144.0000,14.0000,1.0000,2.0000,8.0000,0.0000,7.0000,0.0000,0.0000,0.0000,20.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2.0000,0.0000
